Date,Close,Dividends,High,Low,Open,Stock Splits,Volume\n
2022-01-26,18.2288379669,0,18.8897876627,18.1234683805,18.5449448992,0,24282900\n
2022-01-27,17.9223079681,0,18.3437844761,17.8744136994,17.9606248448,0,20552100\n
2022-01-28,17.7786235809,0,17.8073612388,17.4912543103,17.7307293115,0,19097600\n
2022-01-31,18.3437862396,0,18.3725238999,17.7882042641,17.9318889113,0,18321800\n
2022-02-01,18.2863121033,0,18.4778928441,18.0851521427,18.3437855947,0,14344100\n
2022-02-02,18.4108371735,0,18.6790498287,18.0851510303,18.2479941019,0,16669100\n
2022-02-03,18.2575740814,0,18.4874698696,18.0180990736,18.3629436695,0,12239400\n
2022-02-04,18.3820991516,0,18.5832572488,18.1522034004,18.1905184454,0,14157400\n
2022-02-07,18.7556819916,0,18.8323139188,18.3916807942,18.52578621,0,13218300\n
2022-02-08,18.985578537,0,18.985578537,18.7173676946,18.7939996248,0,13731900\n
2022-02-09,18.8993663788,0,19.1388413765,18.8706305484,19.0526302311,0,11394100\n
2022-02-10,18.4874687195,0,19.0430506299,18.4299952328,18.8323132939,0,15490800\n
2022-02-11,19.8093700409,0,19.9913715318,18.4778897769,18.5353632588,0,32059700\n
2022-02-14,20.2021121979,0,20.307481788,19.8381091558,19.8572675953,0,38007900\n
2022-02-15,19.8093700409,0,19.8668435228,19.435789668,19.62736855,0,22290700\n
2022-02-16,21.2941169739,0,21.5048561473,20.2404265881,20.2500058075,0,41704400\n
2022-02-17,22.2520179749,0,22.4819137702,21.4665402173,21.5910682483,0,46712400\n
2022-02-18,22.1658058167,0,22.3669657704,21.96464769,22.0412796183,0,28735700\n
2022-02-22,21.8018035889,0,22.4531758624,21.6102228636,22.1849632124,0,29821500\n
2022-02-23,21.8688564301,0,22.2041217878,21.7443302368,21.7443302368,0,23816500\n
2022-02-24,21.5910663605,0,22.5968606056,21.16001064,22.4627551935,0,53409900\n
2022-02-25,21.7065258026,0.1,21.7642572471,21.1773337409,21.3216586818,0,22502000\n
2022-02-28,21.7161483765,0,22.043285898,21.4852280969,22.0144201749,0,23866200\n
2022-03-01,22.572479248,0,22.6109668811,21.870096462,21.8893402785,0,32082900\n
2022-03-02,22.2742042542,0,22.4762606283,21.802741828,21.9663105746,0,23287400\n
2022-03-03,22.678314209,0,22.803397158,22.2453394286,22.2453394286,0,23936800\n
2022-03-04,23.2844829559,0,23.5538890137,22.6783156555,22.8226405915,0,35834200\n
2022-03-07,23.9195137024,0,24.034972915,23.0343184534,23.4480512747,0,39144500\n
2022-03-08,24.4006004333,0,25.0837393746,23.5538908936,24.1408144267,0,67227900\n
2022-03-09,23.4095649719,0,23.6982148549,22.5147477653,22.8226414633,0,39175000\n
2022-03-10,23.5635108948,0,24.0734609589,23.3518344446,23.4961593804,0,27099100\n
2022-03-11,23.4288063049,0,23.640482741,22.5917187966,22.8226390456,0,19901000\n
2022-03-14,22.7456665039,0,23.1016697151,22.4955024324,22.8515056436,0,23139500\n
2022-03-15,22.8707504272,0,23.1305364166,21.9470675214,21.9470675214,0,26227800\n
2022-03-16,22.716802597,0,23.0343181807,22.3223135942,22.6879368766,0,23974800\n
2022-03-17,23.1690216064,0,23.611620151,22.9573451587,22.9958309514,0,22857500\n
2022-03-18,22.9669685364,0,23.2363746079,22.8322636654,23.1882669052,0,36452000\n
2022-03-21,23.3806991577,0,23.6693508748,22.976588222,22.9958320368,0,21346900\n
2022-03-22,23.3133468628,0,23.467293706,22.9381016618,23.3518344912,0,16305700\n
2022-03-23,23.6404857635,0,23.6597295789,23.245996725,23.4769170035,0,17005900\n
2022-03-24,23.5731315613,0,24.0157282526,23.4865362373,23.8136737201,0,17732900\n
2022-03-25,23.6116218567,0,23.6982153553,23.2652405216,23.3710796707,0,16977500\n
2022-03-28,23.3133468628,0,23.3999421915,23.0343188977,23.197887648,0,18905100\n
2022-03-29,23.6019973755,0,23.6404831667,22.7168021542,22.8418832698,0,21536400\n
2022-03-30,23.9098949432,0,23.9964902817,23.71746045,23.71746045,0,13921600\n
2022-03-31,23.6019973755,0,24.1792970907,23.6019973755,23.9098910463,0,11671400\n
2022-04-01,23.9964885712,0,24.0734619959,23.361457358,23.3806993378,0,15554100\n
2022-04-04,23.9195137024,0,24.1696777766,23.6212400936,24.1408120559,0,13004500\n
2022-04-05,23.5346450806,0,24.5160575766,23.4095639594,24.0157294216,0,18180000\n
2022-04-06,23.6789722443,0,23.9580002124,23.448051977,23.6501065227,0,14680600\n
2022-04-07,23.9580001831,0,24.1119470278,23.6116207002,23.7174580089,0,22827400\n
2022-04-08,24.4487056732,0,24.5256790931,23.957999433,23.957999433,0,15176500\n
2022-04-11,24.4390830994,0,24.9297893262,24.2081628459,24.737354864,0,14708000\n
2022-04-12,24.4775714874,0,24.9394120087,24.3524885326,24.7565994475,0,14608700\n
2022-04-13,24.6122760773,0,24.8913058903,24.4679511346,24.6796275948,0,12520300\n
2022-04-14,24.2466526031,0,24.5160586716,23.9580008845,24.4871947844,0,19310700\n
2022-04-18,24.419839859,0,25.0067633307,24.4005978805,24.5545447198,0,15103700\n
2022-04-19,24.0638408661,0,24.4390860946,23.8521643999,24.0830846817,0,16104100\n
2022-04-20,24.2947616577,0,24.3332492897,23.9002726053,24.121570984,0,19022000\n
2022-04-21,23.3037261963,0,24.0542184733,22.9573466982,23.9772450476,0,26109700\n
2022-04-22,22.8322620392,0,23.1786433467,22.5917198723,22.6398294068,0,22036500\n
2022-04-25,21.8700962067,0,22.1010164966,21.3793899024,21.8412323174,0,32473000\n
2022-04-26,21.5237159729,0,22.1298814843,21.4467425455,21.9566908139,0,21083600\n
2022-04-27,21.3986320496,0,21.7065257454,21.2927929034,21.4178758643,0,16573800\n
2022-04-28,21.581445694,0,21.6295533981,21.2446862592,21.3890112069,0,16659800\n
2022-04-29,21.4659843445,0,22.0240421473,21.4371204564,21.8797172015,0,18243400\n
2022-05-02,21.3216571808,0,21.3986305995,20.7058698308,20.9271681803,0,26425200\n
2022-05-03,21.5621986389,0,21.8219846069,21.3505222031,21.4371175257,0,19100800\n
2022-05-04,22.3126926422,0,22.3319346214,21.4563612522,21.8412302,0,17983200\n
2022-05-05,21.7065258026,0,22.5339914888,21.4274978282,22.5339914888,0,17160800\n
2022-05-06,21.5718212128,0,21.7738757484,21.3890086554,21.5429554926,0,13793400\n
2022-05-09,20.6770057678,0,21.3024150747,20.6096542504,21.0426309126,0,31879800\n
2022-05-10,20.4845733643,0,21.0522512327,20.2055435486,20.8598185858,0,20774900\n
2022-05-11,20.4268417358,0,21.061872952,20.3306244956,20.6962496414,0,20789100\n
2022-05-12,19.5705127716,0,20.2344097314,19.281862877,19.9650018173,0,24114900\n
2022-05-13,19.6571063995,0,19.9361343621,19.349212716,19.4358080439,0,17849700\n
2022-05-16,19.7437019348,0,19.8014315423,19.5608893701,19.6378627918,0,13432100\n
2022-05-17,19.6955947876,0,20.0419761448,19.5897574669,20.0034903469,0,13916600\n
2022-05-18,19.0028305054,0,19.6955912606,18.9835866923,19.6089959368,0,20693700\n
2022-05-19,19.9361362457,0,20.1189488258,19.3684565248,19.3684565248,0,24233700\n
2022-05-20,19.9746227264,0,20.0227304281,19.6859710111,20.0034884485,0,19964800\n
2022-05-23,19.9457569122,0,20.4172193598,19.7533242714,20.3306240291,0,10901600\n
2022-05-24,20.5038146973,0,20.590410028,19.8784054028,20.0227303422,0,22698900\n
2022-05-25,20.4460868835,0,20.5326822219,20.1863008686,20.2440323176,0,17770700\n
2022-05-26,20.0381336212,0.2,20.4752240616,19.9604288599,20.3392411924,0,19674600\n
2022-05-27,20.0089950562,0,20.2809607885,19.8341588838,20.222682682,0,13843600\n
2022-05-31,19.9021511078,0,20.4363729725,19.7370282554,20.125552069,0,17817800\n
2022-06-01,19.7661685944,0,20.1644057421,19.6496105219,20.0089962138,0,12795600\n
2022-06-02,20.3683795929,0,20.4752243359,20.0769871972,20.0964138509,0,18041800\n
2022-06-03,20.0866985321,0,20.329526122,20.0187071034,20.1449766349,0,10039400\n
2022-06-06,19.9215774536,0,20.2712498067,19.7953060583,20.2226831729,0,12955200\n
2022-06-07,20.1449775696,0,20.1644042223,19.7953052311,19.8050185574,0,11263500\n
2022-06-08,20.174118042,0,20.3489542155,19.9701418887,20.0575599754,0,13479800\n
2022-06-09,19.513628006,0,20.1352661304,19.513628006,20.1061280012,0,13314300\n
2022-06-10,20.4266586304,0,20.5626414952,19.1445273304,19.3290768274,0,21274900\n
2022-06-13,19.5427684784,0,19.9992837559,19.4650637109,19.8341608934,0,26792000\n
2022-06-14,18.9114151001,0,19.5816198756,18.7365807632,19.5039151083,0,19918000\n
2022-06-15,18.9988327026,0,19.3970698561,18.5034641295,19.3387917453,0,24833500\n
2022-06-16,19.4553508759,0,19.6204737425,18.6685880008,18.9988337342,0,22393200\n
2022-06-17,18.989118576,0,19.3387909313,18.7657176169,19.3096509508,0,29207300\n
2022-06-21,19.0182590485,0,19.2902266487,18.9891190672,19.0085457214,0,24026800\n
2022-06-22,18.843421936,0,19.3096504969,18.7948571557,19.0376847627,0,14629300\n
2022-06-23,18.0178089142,0,19.0473993712,17.8623993834,18.8628498587,0,20772000\n
2022-06-24,18.2412090302,0,18.3092004582,17.6875605747,17.9498148137,0,19538400\n
2022-06-27,18.4937496185,0,18.5131744172,18.1732154303,18.2897734854,0,19276900\n
2022-06-28,18.0178089142,0,18.6005955808,18.0080974396,18.54231747,0,15902900\n
2022-06-29,17.8624000549,0,18.4063352857,17.7458438288,18.3189171897,0,16264200\n
2022-06-30,17.1824798584,0,17.8138311877,17.1339132314,17.7652664134,0,20510500\n
2022-07-01,17.5418663025,0,17.6584243723,16.8328101148,16.9882196394,0,19737700\n
2022-07-05,16.9202289581,0,17.6389985047,16.5899832404,17.4544489913,0,21597900\n
2022-07-06,16.7259635925,0,17.0076444838,16.2985883716,16.920226404,0,18597300\n
2022-07-07,16.7551040649,0,17.0950630687,16.6191212045,16.8230954952,0,13021000\n
2022-07-08,16.6871128082,0,16.9687918582,16.5414166202,16.7648175654,0,12401900\n
2022-07-11,16.4928531647,0,16.7745341215,16.4248617207,16.5219931489,0,19286200\n
2022-07-12,15.9683437347,0,16.5025637217,15.910063776,16.4734237423,0,25984800\n
2022-07-13,16.0169086456,0,16.4442857503,15.7060896068,15.8129343462,0,28987700\n
2022-07-14,15.317565918,0,15.4924011654,14.8319107032,15.4438354586,0,38960800\n
2022-07-15,15.2107210159,0,15.4244095675,14.9581800846,15.4049829145,0,24698700\n
2022-07-18,15.3661308289,0,15.6283850917,15.3661308289,15.5021146236,0,19249800\n
2022-07-19,15.5701065063,0,15.6186712857,15.2592865459,15.3758436837,0,19009900\n
2022-07-20,15.0067462921,0,15.5895320073,14.9873205648,15.5312538989,0,22001400\n
2022-07-21,15.055311203,0,15.3078521294,14.9387540661,15.0747378556,0,29498700\n
2022-07-22,14.8901891708,0,15.4438358326,14.7444929734,15.2010082194,0,28825800\n
2022-07-25,14.4822387695,0,15.0650254144,14.3753949527,14.8901892357,0,31143200\n
2022-07-26,14.8319101334,0,14.8513358595,14.5696558828,14.5696558828,0,22349000\n
2022-07-27,14.9678936005,0,15.0358850342,14.5987955254,14.7639183728,0,25174800\n
2022-07-28,15.1815814972,0,15.5215395777,15.0261719831,15.4535481469,0,24537400\n
2022-07-29,15.2884263992,0,15.41469687,14.8999025862,15.3661311618,0,17488600\n
2022-08-01,15.2690000534,0,15.4924010053,15.1815819674,15.4146962458,0,16415200\n
2022-08-02,15.0747385025,0,15.8032213339,15.055311849,15.4632623087,0,25860400\n
2022-08-03,14.7639188766,0,15.2204350544,14.657075059,15.1718693459,0,26073000\n
2022-08-04,15.3272790909,0,15.5603943097,14.9873209792,15.0067467071,0,27258500\n
2022-08-05,15.1524438858,0,15.1621562866,14.7639191373,14.9873210298,0,24578100\n
2022-08-08,15.7352304459,0,15.9877695392,15.4924019006,15.5992457195,0,24704200\n
2022-08-09,15.9683437347,0,15.9780570612,15.5312533071,15.9392037554,0,23465000\n
2022-08-10,16.0557613373,0,16.2985889336,15.8712118453,16.1431794202,0,22004500\n
2022-08-11,15.9294910431,0,16.2694500718,15.9003529152,16.0849005672,0,16251100\n
2022-08-12,16.2597370148,0,16.3568684321,15.9586312884,15.9877694167,0,18440400\n
2022-08-15,16.1917438507,0,16.2014571767,15.7643667716,15.8323582007,0,16075200\n
2022-08-16,16.3665828705,0,16.3957210008,16.0751885987,16.1431818923,0,18263900\n
2022-08-17,15.9780578613,0,16.2985902401,15.9586312074,16.2500236054,0,29682800\n
2022-08-18,15.9392032623,0,16.114039428,15.8712118318,16.0363346713,0,14195000\n
2022-08-19,15.6089582443,0,15.8712125039,15.5603934641,15.8614991773,0,22272600\n
2022-08-22,15.7060899734,0,15.8323595162,15.4244099814,15.4244099814,0,20044900\n
2022-08-23,15.7449417114,0,16.2208854685,15.7158035832,15.8032216731,0,21336600\n
2022-08-24,15.8809261322,0,15.9003527857,15.5215404527,15.7060899558,0,18402700\n
2022-08-25,15.9003505707,0,16.0266200957,15.6866611171,16.0169067703,0,13556900\n
2022-08-26,15.0358848572,0,15.9974819507,14.9290410444,15.9489171707,0,29670800\n
2022-08-29,14.9096155167,0,15.1718688519,14.8513364831,14.9776069506,0,27954400\n
2022-08-30,14.7521543503,0.2,14.9588223305,14.6143763225,14.9391401573,0,29447500\n
2022-08-31,14.6143760681,0,14.8505677733,14.5651692282,14.6537413523,0,19095400\n
2022-09-01,14.3585014343,0,14.6340584272,14.299453038,14.4175488921,0,23729000\n
2022-09-02,14.6635818481,0,14.9883456747,14.4765969844,14.6438996755,0,19069700\n
2022-09-06,14.5946931839,0,14.899774845,14.4864388853,14.7619958789,0,16585500\n
2022-09-07,15.1162834167,0,15.2540623826,14.4765973052,14.5750109863,0,20231200\n
2022-09-08,15.3623170853,0,15.3721586413,14.9588226715,15.0277126255,0,16300300\n
2022-09-09,15.6673974991,0,15.716604337,15.470571086,15.5788253786,0,20735300\n
2022-09-12,15.7067632675,0,15.9626371432,15.6181911442,15.9626371432,0,17432800\n
2022-09-13,15.3032693863,0,15.5689848265,15.1753319749,15.224538816,0,15251000\n
2022-09-14,15.3524751663,0,15.5689837504,15.2835852182,15.3721573383,0,15876700\n
2022-09-15,14.8997745514,0,15.283585836,14.7521540324,15.2146968236,0,24138700\n
2022-09-16,15.0572366714,0,15.2835868348,14.59469385,14.6832659795,0,24219000\n
2022-09-19,15.2540626526,0,15.2639042086,14.7915198448,14.8702504157,0,13851000\n
2022-09-20,14.8112030029,0,14.9883463187,14.6143765752,14.9883463187,0,25211100\n
2022-09-21,14.9391403198,0,15.2737457142,14.6635823842,14.8997750345,0,26828500\n
2022-09-22,14.8308849335,0,15.2146971653,14.7718374754,15.0277122966,0,18804200\n
2022-09-23,14.2502470016,0,14.5159633922,14.0337383929,14.5061218358,0,25092200\n
2022-09-26,13.9648475647,0,14.2896123346,13.7483389695,14.1026265296,0,22121700\n
2022-09-27,13.8762760162,0,14.3191356894,13.8664344607,14.1419914447,0,17517200\n
2022-09-28,14.7127885818,0,14.7324716929,14.1518330562,14.1715152287,0,22802800\n
2022-09-29,14.860408783,0,14.8702493997,14.4273897342,14.6143755312,0,25858900\n
2022-09-30,15.2540626526,0,15.5000959212,14.7521545594,14.7816792274,0,37708200\n
2022-10-03,15.6673974991,0,15.6870796711,15.2146962797,15.4508879754,0,35218700\n
2022-10-04,15.795334816,0,16.2283538867,15.716605185,15.9035900529,0,33905200\n
2022-10-05,15.6477146149,0,15.7067630089,15.1950133889,15.4804119267,0,25558000\n
2022-10-06,15.8937473297,0,15.9035888848,15.4508876742,15.5493013481,0,22734800\n
2022-10-07,15.2343788147,0,15.7756531061,15.2343788147,15.6870800449,0,21936500\n
2022-10-10,15.0277118683,0,15.401681595,15.0080287571,15.0867593247,0,11309400\n
2022-10-11,14.7718372345,0,15.2442206457,14.7718372345,15.0670773358,0,19824100\n
2022-10-12,14.8210439682,0,15.0769178448,14.6537412766,14.8210439682,0,22272400\n
2022-10-13,14.4372320175,0,14.4962794753,13.7680212386,14.3388183364,0,32784600\n
2022-10-14,13.9353237152,0,14.368342779,13.9057999868,14.3092943835,0,19001100\n
2022-10-17,14.3781843185,0,14.6242175947,14.2896131275,14.3191368579,0,25069100\n
2022-10-18,14.5553274155,0,14.7029469939,14.407707837,14.5848511435,0,13516500\n
2022-10-19,14.2207221985,0,14.3781833343,14.1223094579,14.2896121493,0,21597500\n
2022-10-20,14.2797708511,0,14.7127889823,14.191198726,14.2502461837,0,17003100\n
2022-10-21,14.7718372345,0,14.8604093587,14.2797707119,14.3585012804,0,19499700\n
2022-10-24,14.8112030029,0,14.8112030029,14.4175492088,14.5848519071,0,18373300\n
2022-10-25,15.017870903,0,15.1261252031,14.8210444763,14.8308850938,0,22043400\n
2022-10-26,15.4508886337,0,15.6575566109,15.1950138165,15.2343791008,0,18345000\n
2022-10-27,15.2343788147,0,15.5197782937,15.2048550867,15.4213646155,0,17918300\n
2022-10-28,15.0670776367,0,15.1950141092,14.948980843,15.0769182541,0,16819400\n
2022-10-31,14.791519165,0,15.0375524223,14.781678548,14.8997743989,0,17850000\n
2022-11-01,14.8997745514,0,15.2540621076,14.8604092674,15.1556484283,0,24127000\n
2022-11-02,14.1124677658,0,15.0670770654,14.0534193712,14.9588218317,0,33435600\n
2022-11-03,12.8921442032,0,14.0435800247,12.8035720725,14.0435800247,0,58799000\n
2022-11-04,13.9746894836,0,14.0140547691,13.3546855335,13.4826229459,0,37912500\n
2022-11-07,14.3388185501,0,14.3486601061,13.9550072529,14.0632615529,0,22287500\n
2022-11-08,15.3623170853,0,15.5493028966,14.319136543,14.3880255585,0,37409600\n
2022-11-09,15.1064424515,0,15.5591436848,15.0178703282,15.293427315,0,17642100\n
2022-11-10,16.1693058014,0,16.1889889123,15.6969214643,15.8642250911,0,28584600\n
2022-11-11,16.1791477203,0,16.3169257454,16.0512093738,16.1791477203,0,17873500\n
2022-11-14,15.9331140518,0,16.159464195,15.7756529195,16.0708920734,0,17817400\n
2022-11-15,15.7461290359,0,16.1889896659,15.5296194989,16.1102590958,0,24519000\n
2022-11-16,15.5394601822,0,15.8937477277,15.5296186268,15.6772391414,0,11426300\n
2022-11-17,15.3229513168,0,15.3721581571,15.1064427212,15.2048554632,0,15928800\n
2022-11-18,15.3721580505,0,15.3819996062,15.1162832336,15.3524758777,0,15773900\n
2022-11-21,15.1064424515,0,15.2737451424,14.8899329211,15.2639035868,0,11907400\n
2022-11-22,15.7559700012,0,15.8051759018,15.135966081,15.2540619318,0,16605100\n
2022-11-23,15.9724779129,0,16.0413669216,15.6575556577,15.6772387679,0,14178400\n
2022-11-25,15.7658119202,0,16.0118451828,15.7658119202,15.9331146138,0,9338700\n
2022-11-28,15.2540626526,0,15.8347013166,15.2540626526,15.7953350927,0,26013100\n
2022-11-29,15.7708120346,0.15,15.8602496842,15.4428746177,15.4925623062,0,15770800\n
2022-11-30,16.2179985046,0,16.3372493299,15.7708112271,15.9298120114,0,25458200\n
2022-12-01,16.9831867218,0,17.2316242082,16.5658116688,16.6453115887,0,31207800\n
2022-12-02,16.8738746643,0,17.0328745138,16.4763750406,16.6751258002,0,18763700\n
2022-12-05,16.4167499542,0,16.8043118359,16.3670613185,16.7049364598,0,21242900\n
2022-12-06,16.3471870422,0,16.8043110984,16.2478116705,16.6552489886,0,17170300\n
2022-12-07,16.7546253204,0,17.0030628162,16.446561461,16.4763746428,0,21147400\n
2022-12-08,16.6949996948,0,16.9831881124,16.6552506794,16.9235636416,0,16203400\n
2022-12-09,16.4763736725,0,17.0924994597,16.4763736725,16.9235618967,0,20654700\n
2022-12-12,16.6254367828,0,16.6353745101,16.1782504271,16.3869370141,0,19925800\n
2022-12-13,17.3309993744,0,17.5297482239,17.0428109838,17.3309993744,0,28304100\n
2022-12-14,17.2813110352,0,17.4899995104,17.012999989,17.311124216,0,18237300\n
2022-12-15,16.5459365845,0,16.9931248281,16.5359988573,16.8440627121,0,19147700\n
2022-12-16,16.7943744659,0,16.9533743128,16.4564993174,16.5359992409,0,19723800\n
2022-12-19,16.4465618134,0,16.8738746185,16.3670618888,16.8241878764,0,16413900\n
2022-12-20,17.172000885,0,17.3011875525,16.714874894,16.7446880767,0,25819900\n
2022-12-21,17.390625,0,17.5595625758,17.2216874242,17.2912496209,0,20232900\n
2022-12-22,17.1918735504,0,17.2713734714,16.8539984124,17.1223113565,0,16260800\n
2022-12-23,17.2813110352,0,17.3906241363,16.9831868081,17.2216865688,0,12800800\n
2022-12-27,17.6589374542,0,17.8179372981,17.3210623122,17.3508735983,0,11654100\n
2022-12-28,17.1024360657,0,17.5496243101,17.0030625851,17.4999375698,0,12970700\n
2022-12-29,17.1421871185,0,17.3508737041,17.1123739368,17.2614379499,0,8274800\n
2022-12-30,17.0726242065,0,17.2316240447,16.933499822,17.2018108643,0,12821900\n
2023-01-03,17.7185611725,0,17.837811998,17.3409370332,17.4303746785,0,16347400\n
2023-01-04,18.7619991302,0,18.9408744332,17.9968130722,18.0365620865,0,29096000\n
2023-01-05,18.6626243591,0,18.7123110974,18.2253738594,18.5234980801,0,17933600\n
2023-01-06,18.920999527,0,19.0501861835,18.4042491098,18.9806239919,0,21704000\n
2023-01-09,18.851436615,0,19.2489381271,18.8414988876,19.0998741123,0,18346700\n
2023-01-10,19.2688121796,0,19.3383743773,18.7321881572,18.8812502803,0,16523400\n
2023-01-11,19.0998744965,0,19.3980006365,18.8315634345,19.3483119988,0,14346400\n
2023-01-12,19.3085632324,0,19.4874385397,19.0899370145,19.4079386137,0,13816400\n
2023-01-13,19.5172481537,0,19.6961234456,19.3085615767,19.3184993036,0,16591400\n
2023-01-17,18.6328125,0,19.3383740902,18.5533125758,19.2986250758,0,21531600\n
2023-01-18,18.2651233673,0,18.940873641,18.2651233673,18.8315624347,0,15738900\n
2023-01-19,18.6029987335,0,18.8017494855,18.2849990468,18.3048745011,0,17352400\n
2023-01-20,18.851436615,0,18.8613743423,18.4042502571,18.4936879077,0,16544800\n
2023-01-23,19.1098117828,0,19.1495626921,18.5334368666,18.6029990623,0,27041600\n
2023-01-24,19.2986240387,0,19.3781239586,18.8514358046,18.8812489853,0,19027500\n
2023-01-25,19.6663131714,0,19.7060621853,19.0998740861,19.1396249954,0,19501100\n
2023-01-26,19.5669384003,0,19.6066874154,19.278749985,19.5570006726,0,23740600\n
2023-01-27,19.5470619202,0,19.6464372959,19.2787489743,19.4476865444,0,19612600\n
2023-01-30,19.3582496643,0,19.6265626209,19.2787497396,19.477500499,0,14093400\n
2023-01-31,19.4278106689,0,19.4774993035,19.1296864436,19.2588731025,0,14899100\n
2023-02-01,19.8253135681,0,20.0340001616,19.2489386349,19.3483121201,0,18686200\n
2023-02-02,19.2787494659,0,20.0638128694,19.0501874227,20.0638128694,0,20871500\n
2023-02-03,18.205499649,0,18.7123123752,18.0862507108,18.6824991929,0,25763100\n
2023-02-06,18.2353115082,0,18.3247491531,17.9968117536,18.0961852297,0,15431100\n
2023-02-07,18.3843746185,0,18.5731876453,18.0763126556,18.2353125007,0,15345600\n
2023-02-08,18.2253742218,0,18.4439985283,17.9968121884,18.4241249698,0,11946300\n
2023-02-09,17.6986865997,0,18.5234990067,17.4999377411,18.4241255251,0,17830800\n
2023-02-10,17.817937851,0,17.9371867898,17.5794380778,17.6788134571,0,12472100\n
2023-02-13,17.817937851,0,17.8676245929,17.5993116373,17.6291248197,0,9490600\n
2023-02-14,17.6986865997,0,17.768248795,17.3508737279,17.6986865997,0,19540600\n
2023-02-15,17.0626869202,0,17.2912489565,16.8241871568,17.2117490354,0,32732100\n
2023-02-16,16.8440628052,0,16.9831871949,16.5061876626,16.8142496236,0,22997300\n
2023-02-17,16.6353740692,0,16.6850627044,16.33724984,16.5459364214,0,21649300\n
2023-02-21,16.4863128662,0,16.6949994591,16.3869374858,16.6254372615,0,15470100\n
2023-02-22,16.1086864471,0,16.4266880365,15.999375237,16.4167503091,0,20601000\n
2023-02-23,15.9695615768,0,16.1782500544,15.9397502911,16.0291860438,0,15735800\n
2023-02-24,15.8999996185,0,15.9099373457,15.7012498128,15.8304374235,0,16299500\n
2023-02-27,15.970000267,0.1,16.0799999237,15.8599996567,15.9399995804,0,11449100\n
2023-02-28,16.1200008392,0,16.2800006866,15.8500003815,15.9499998093,0,21502400\n
2023-03-01,16.3099994659,0,16.4799995422,16.1800003052,16.4300003052,0,14867000\n
2023-03-02,16.3799991608,0,16.3999996185,16.1200008392,16.1900005341,0,13362100\n
2023-03-03,16.5200004578,0,16.5699996948,16.3400001526,16.5599994659,0,14371700\n
2023-03-06,16.2999992371,0,16.4799995422,16.1800003052,16.4300003052,0,11512800\n
2023-03-07,15.7700004578,0,16.1499996185,15.6700000763,16.1000003815,0,21944100\n
2023-03-08,15.6199998856,0,15.9600000381,15.5799999237,15.7899999619,0,16848300\n
2023-03-09,15.5699996948,0,15.8699998856,15.4799995422,15.75,0,14879800\n
2023-03-10,15.9099998474,0,16.2900009155,15.8299999237,15.8999996185,0,22463600\n
2023-03-13,17.0200004578,0,17.2299995422,16.5599994659,16.6000003815,0,37190700\n
2023-03-14,17.0699996948,0,17.1299991608,16.8500003815,16.9899997711,0,17099800\n
2023-03-15,17.4799995422,0,17.5499992371,17.1800003052,17.3999996185,0,38859700\n
2023-03-16,17.3999996185,0,17.5799999237,17,17.5499992371,0,22923600\n
2023-03-17,18.1200008392,0,18.2900009155,17.4799995422,17.6900005341,0,46055300\n
2023-03-20,18.2399997711,0,18.4899997711,18.1000003815,18.2600002289,0,23283700\n
2023-03-21,17.6900005341,0,17.8999996185,17.4799995422,17.8899993896,0,20481200\n
2023-03-22,18,0,18.2199993134,17.6599998474,17.7700004578,0,17988400\n
2023-03-23,18.2999992371,0,18.5100002289,18.0699996948,18.2399997711,0,17623800\n
2023-03-24,18.5200004578,0,18.6700000763,18.2600002289,18.4400005341,0,18155600\n
2023-03-27,18.5,0,18.5,17.9099998474,18.0200004578,0,15139200\n
2023-03-28,18.6599998474,0,18.75,18.3999996185,18.5699996948,0,15099500\n
2023-03-29,18.5400009155,0,18.7299995422,18.4099998474,18.5,0,13706700\n
2023-03-30,18.6000003815,0,18.7199993134,18.3899993896,18.6200008392,0,14506200\n
2023-03-31,18.5699996948,0,18.75,18.3799991608,18.6599998474,0,15434500\n
2023-04-03,18.7900009155,0,19.0300006866,18.4799995422,18.6700000763,0,15481400\n
2023-04-04,19.6200008392,0,19.7199993134,18.7399997711,18.7800006866,0,28821100\n
2023-04-05,19.6800003052,0,20.0499992371,19.4599990845,19.8500003815,0,25588400\n
2023-04-06,19.7299995422,0,19.7399997711,19.3999996185,19.5499992371,0,17237000\n
2023-04-10,19.4599990845,0,19.5100002289,19.3099994659,19.4200000763,0,12936300\n
2023-04-11,19.4200000763,0,19.8099994659,19.4099998474,19.5799999237,0,15836100\n
2023-04-12,19.6299991608,0,19.8799991608,19.5,19.8099994659,0,14592800\n
2023-04-13,20.0499992371,0,20.2800006866,19.7399997711,19.9899997711,0,27992000\n
2023-04-14,19.6700000763,0,19.8099994659,19.3600006104,19.7900009155,0,16545400\n
2023-04-17,19.3700008392,0,19.4899997711,19.1399993896,19.4099998474,0,20141200\n
2023-04-18,19.4200000763,0,19.7299995422,19.3899993896,19.4400005341,0,11527300\n
2023-04-19,19.2399997711,0,19.3500003815,19.0200004578,19.0300006866,0,13258000\n
2023-04-20,19.2000007629,0,19.4400005341,19.1499996185,19.3799991608,0,13072000\n
2023-04-21,19.0699996948,0,19.2700004578,18.8400001526,19.0900001526,0,17072700\n
2023-04-24,19.0699996948,0,19.1299991608,18.8099994659,18.9899997711,0,11059900\n
2023-04-25,19.1900005341,0,19.2700004578,18.8199996948,19.0200004578,0,13964000\n
